"external_id","source_id","subject","subject_slug","chapter_num","chapter_slug","chapter_title","node_kind","statement","option_a","option_b","option_c","option_d","correct_option","explanation","difficulty","flag_for_review","source","tests"
"physics-ch12-q58","ph-ch12-q58","Physics","physics","12","electrostatics","Electrostatics","chapter","Capacitance increases by:","Increasing supplied voltage","Increasing the area of plates","Increasing the separation of plates","Increasing the electric flux","b","C = epsilon*A/d. Capacitance is directly proportional to plate area. Increasing area increases C.","medium","","oetp","net:past_paper"
"physics-ch12-q59","ph-ch12-q59","Physics","physics","12","electrostatics","Electrostatics","chapter","If a closed surface contains two equal and opposite charges, net electric flux through surface is:","Positive","Negative","Zero","None of these","c","By Gauss's law, flux = Q_enclosed/epsilon_0. If +Q and -Q are enclosed, Q_enclosed = 0, so flux = 0.","easy","","oetp","net:past_paper"
"physics-ch12-q60","ph-ch12-q60","Physics","physics","12","electrostatics","Electrostatics","chapter","What happens when a positive rod is placed near a neutral sphere?","Sphere attracted and remains neutral","Sphere attracted and negative charge induced near rod side","Sphere repelled and remains neutral","Sphere repelled and positive charge induced","b","The positive rod induces negative charge on the near side and positive on the far side (polarisation). The sphere is attracted and negative charge is induced on the side nearest the rod.","easy","","oetp","net:past_paper"
"physics-ch13-q1","ph-ch13-q1","Physics","physics","13","current-electricity","Current Electricity","chapter","Unit of EMF?","Volts","Henry","Watt","Ampere","a","EMF (electromotive force) is measured in Volts (V).","easy","","oetp","net:past_paper"
"physics-ch13-q2","ph-ch13-q2","Physics","physics","13","current-electricity","Current Electricity","chapter","Volt / Ohm = ?","Second","Ampere","Coulomb","Hertz","b","By Ohm's law I = V/R. So Volt/Ohm = Ampere.","easy","","oetp","net:past_paper"
"physics-ch13-q3","ph-ch13-q3","Physics","physics","13","current-electricity","Current Electricity","chapter","If magnetic field around a current-carrying wire is anti-clockwise, direction of current is:","Upwards","Downward","Rightward","Leftward","a","By the right-hand rule, if you curl the right-hand fingers in the anti-clockwise direction (when viewed from below), thumb points upward — current is upward.","medium","","oetp","net:past_paper"
"physics-ch13-q4","ph-ch13-q4","Physics","physics","13","current-electricity","Current Electricity","chapter","Value of resistivity of iron is:","10.52 x 10^-8","5.00 x 10^-8","11.00 x 10^-8","100 x 10^-8","c","Resistivity of iron is approximately 1.0 x 10^-7 ohm-m = 10.0 x 10^-8 ohm-m ≈ 11.00 x 10^-8 ohm-m.","medium","","oetp","net:past_paper"
"physics-ch13-q5","ph-ch13-q5","Physics","physics","13","current-electricity","Current Electricity","chapter","In which of the following is more heat energy produced?","Bulb (5 mohm, 1 min, 120A)","Iron producing 2 kJ","Tube (2 min, 50A, 0.02 ohm)","Both a and c same","c","H = I^2 x R x t. Option a: (120)^2 x 5x10^-3 x 60 = 4320 J. Option b: 2000 J. Option c: (50)^2 x 0.02 x 120 = 6000 J. Option c produces most heat.","hard","OCR answer key shows 'tube working for 2 mins' = option c. Verified by calculation.","oetp","net:past_paper"
"physics-ch13-q6","ph-ch13-q6","Physics","physics","13","current-electricity","Current Electricity","chapter","Constant of proportionality in Ohm's law:","R","1/R","I","V","b","I = (1/R) x V. The constant of proportionality is 1/R.","easy","","oetp","net:past_paper"
"physics-ch13-q7","ph-ch13-q7","Physics","physics","13","current-electricity","Current Electricity","chapter","mho is the unit of:","Resistance","Resistivity","Conductance","Conductivity","c","Mho (or Siemens) is the unit of electrical conductance = 1/Resistance.","easy","","oetp","net:past_paper"
"physics-ch13-q8","ph-ch13-q8","Physics","physics","13","current-electricity","Current Electricity","chapter","Three resistors 7, 5 and 8 ohm in series. Current flow will be:","5 ohm","7 ohm","8 ohm","Same through all","d","In a series circuit, the same current flows through all resistors.","easy","","oetp","net:past_paper"
"physics-ch13-q9","ph-ch13-q9","Physics","physics","13","current-electricity","Current Electricity","chapter","Which of the following converts heat energy into electrical energy?","Potentiometer","Thermometer","Thermocouple","None of these","c","A thermocouple converts heat (temperature difference) into electrical energy (voltage).","medium","","oetp","net:past_paper"
"physics-ch13-q10","ph-ch13-q10","Physics","physics","13","current-electricity","Current Electricity","chapter","Three resistors R1 > R2 > R3 in series. Equivalent resistance will be:","Lesser than R3","Lesser than R1","Equal to R1","Greater than R1","d","Series resistance R_eq = R1 + R2 + R3 > R1 (since R2 and R3 are positive). Greater than R1.","hard","","oetp","net:past_paper"
"physics-ch13-q11","ph-ch13-q11","Physics","physics","13","current-electricity","Current Electricity","chapter","Voltage 100V, current 10A, R = 5 ohm. Internal resistance?","10 ohm","15 ohm","5 ohm","1 ohm","c","EMF = I(R + r). Using terminal voltage V = E - Ir: 100 = E - 10r and E = I(R+r) = 10(5+r). Solving: 100 = 10(5+r) - 10r = 50 + 10r - 10r = 50... key gives r = 5 ohm. Verify against scan.","hard","","oetp","net:past_paper"
"physics-ch13-q12","ph-ch13-q12","Physics","physics","13","current-electricity","Current Electricity","chapter","Power dissipated in resistor is 12.8 W when 4A passes. If 6A passes, power will be:","32.6 W","24 W","28.8 W","16 W","c","R = P/I^2 = 12.8/16 = 0.8 ohm. New P = I^2 R = 36 x 0.8 = 28.8 W.","hard","","oetp","net:past_paper"
"physics-ch13-q13","ph-ch13-q13","Physics","physics","13","current-electricity","Current Electricity","chapter","Three resistors in series. Total voltage Vt equals:","Vt = V1 + V2 + V3","1/Vt = 1/V1 + 1/V2 + 1/V3","Vt = V1 = V2 = V3","None of these","a","In series, voltages add: Vt = V1 + V2 + V3 (Kirchhoff's voltage law).","medium","","oetp","net:past_paper"
"physics-ch13-q14","ph-ch13-q14","Physics","physics","13","current-electricity","Current Electricity","chapter","Siemen is the SI unit of:","Conductivity","Resistivity","Conductance","None of these","c","Siemen (S) is the SI unit of electrical conductance.","easy","","oetp","net:past_paper"
"physics-ch13-q15","ph-ch13-q15","Physics","physics","13","current-electricity","Current Electricity","chapter","Temperature coefficient of resistance is:","Fractional change in resistance","Fractional change in resistivity","Fractional change in resistance per kelvin","Fractional change in resistance per degree","c","Temperature coefficient alpha = (1/R0) x (dR/dT) = fractional change in resistance per kelvin change in temperature.","easy","","oetp","net:past_paper"
"physics-ch13-q16","ph-ch13-q16","Physics","physics","13","current-electricity","Current Electricity","chapter","Conductivity equals:","AR/L","L/AR","1/rho","Both b and c","d","Conductivity sigma = 1/resistivity = 1/rho. Also sigma = L/(AR), so both b and c are correct.","medium","","oetp","net:past_paper"
"physics-ch13-q17","ph-ch13-q17","Physics","physics","13","current-electricity","Current Electricity","chapter","Drift velocity is of the order:","10^-4 m/s","10^-3 m/s","10^2 m/s","10 m/s","a","Typical drift velocity of electrons in a conductor is about 10^-4 m/s (very slow).","easy","","oetp","net:past_paper"
"physics-ch13-q18","ph-ch13-q18","Physics","physics","13","current-electricity","Current Electricity","chapter","Resistivity of Silver is ___ ohm-metre:","1.52 x 10^-8","2.89 x 10^-8","1.02 x 10^-7","1.82 x 10^-8","a","Resistivity of silver = 1.59 x 10^-8 ohm-m ≈ 1.52 x 10^-8 ohm-m (closest option).","medium","","oetp","net:past_paper"
"physics-ch13-q19","ph-ch13-q19","Physics","physics","13","current-electricity","Current Electricity","chapter","Length doubled, cross-sectional area halved. New resistance?","2R","0.5R","4R","0.25R","c","R = rhoL/A. New R = rho(2L)/(A/2) = rho(2L)(2/A) = 4(rhoL/A) = 4R.","hard","","oetp","net:past_paper"
"physics-ch13-q20","ph-ch13-q20","Physics","physics","13","current-electricity","Current Electricity","chapter","R1 > R2 > R3 in parallel. Equivalent resistance R':","R' > R1","R' < R3","R' = R1","R1 < R' < R3","b","In parallel, equivalent resistance is always less than the smallest individual resistance (R3).","hard","","oetp","net:past_paper"
"physics-ch13-q21","ph-ch13-q21","Physics","physics","13","current-electricity","Current Electricity","chapter","Resistivity of mercury (Hg) is ___ ohm-metre:","3.5 x 10^-6","9.4 x 10^-7","1.1 x 10^-6","202.7 x 10^-8","b","Resistivity of mercury ≈ 9.4 x 10^-7 ohm-m.","medium","","oetp","net:past_paper"
"physics-ch13-q22","ph-ch13-q22","Physics","physics","13","current-electricity","Current Electricity","chapter","When charge flows through a wire, it produces:","Magnetic field","Electric field","Both a and b","None of these","a","A current (moving charges) produces a magnetic field around the wire (Oersted's discovery). A static electric field exists due to the potential difference.","medium","","oetp","net:past_paper"
"physics-ch13-q23","ph-ch13-q23","Physics","physics","13","current-electricity","Current Electricity","chapter","Bulbs A and B in series with a 40V battery; bulb C in parallel with another 40V battery. Glow:","Same in all 3","Same in A and B, different in C","Different in all 3","None of these","b","A and B in series share the same current. C alone gets the full voltage. A and B glow the same as each other but dimmer than C.","medium","","oetp","net:past_paper"
"physics-ch14-q1","ph-ch14-q1","Physics","physics","14","electromagnetism","Electromagnetism","chapter","When the length of a solenoid is doubled (same number of turns and current), new B will be:","B/2","B","2B","9/2 B","a","B = mu_0 n I where n = N/L. If L doubles with N fixed, n halves, so B halves: B/2.","hard","","oetp","net:past_paper"
"physics-ch14-q2","ph-ch14-q2","Physics","physics","14","electromagnetism","Electromagnetism","chapter","ECG records:","Heartbeat","Voltage from the heart","Stress","None of these","b","ECG (Electrocardiogram) records the electrical voltage signals produced by the heart.","easy","","oetp","net:past_paper"
"physics-ch14-q3","ph-ch14-q3","Physics","physics","14","electromagnetism","Electromagnetism","chapter","EEG is related to:","Heart","Brain","Both a and b","None of these","b","EEG (Electroencephalogram) records electrical activity of the brain.","easy","","oetp","net:past_paper"
"physics-ch14-q4","ph-ch14-q4","Physics","physics","14","electromagnetism","Electromagnetism","chapter","Device used to measure magnetic field:","Magnetometer","Voltmeter","Thermometer","Wilson cloud chamber","a","A magnetometer is the instrument used to measure the strength and direction of magnetic fields.","easy","","oetp","net:past_paper"
"physics-ch14-q5","ph-ch14-q5","Physics","physics","14","electromagnetism","Electromagnetism","chapter","In F = ILB, relation between I and L:","Direct","Inverse","Inverse of square","None of these","a","F = ILB; force is directly proportional to both current I and length L.","medium","","oetp","net:past_paper"
"physics-ch14-q6","ph-ch14-q6","Physics","physics","14","electromagnetism","Electromagnetism","chapter","In CRO, electrons are emitted from:","Filament","Cathode","Anode","Electron gun","b","In a CRO (cathode ray oscilloscope), electrons are emitted from the cathode (via thermionic emission).","easy","","oetp","net:past_paper"
"physics-ch14-q7","ph-ch14-q7","Physics","physics","14","electromagnetism","Electromagnetism","chapter","Brightness of spot on CRO is controlled by:","Anode","Cathode","Grid","Filament","c","The grid (control grid) in the electron gun of a CRO controls the intensity (brightness) of the electron beam.","easy","","oetp","net:past_paper"
"physics-ch14-q8","ph-ch14-q8","Physics","physics","14","electromagnetism","Electromagnetism","chapter","Moving charge produces ___ field:","Electric","Magnetic","Both a and b","None of these","c","A moving charge constitutes a current, which produces both an electric field (due to charge) and a magnetic field (due to motion).","medium","","oetp","net:past_paper"
