external_id,source_id,subject,subject_slug,chapter_num,chapter_slug,chapter_title,node_kind,statement,option_a,option_b,option_c,option_d,option_e,correct_option,explanation,difficulty,flag_for_review,source,tests
pu-verbal-reasoning-ch5-q13,verbal-reasoning-comprehension-q8,Verbal Reasoning,pu-verbal-reasoning,5,sentence-completion,Sentence Completion,topic,"Recent studies demonstrate that personal memory is actually quite ------, subject to contamination and reshaping so that aspects of a person's memory are apt to be ------ or erroneous.",Implausible: Inaccurate,Volatile: Subjective,Malleable: Insensitive,Inhibited: Recalcitrant,Comprehensive: Reflective,b,"'Volatile' fits memory that is unstable and easily changed, and 'subjective' fits the resulting inaccuracies.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch5-q14,verbal-reasoning-comprehension-q9,Verbal Reasoning,pu-verbal-reasoning,5,sentence-completion,Sentence Completion,topic,"Despite the millions of rupees spent on the improvements, the telephone system in Pakistan remains ------ and continues to ------ the citizens who depend on it.",Primitive: trouble,Bombastic: up set,Suspicious: connect,Outdated: elate,Impartial: vex,a,"'Primitive' (outdated) fits a telephone system that hasn't improved despite spending, and 'trouble' fits its effect on citizens.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch5-q15,verbal-reasoning-comprehension-q10,Verbal Reasoning,pu-verbal-reasoning,5,sentence-completion,Sentence Completion,topic,"Contrary to popular opinion, bats are not generally aggressive and rabid, most are shy and-------:",Turgid,Disfigured,Punctual,Innocuous,Depraved,d,'Innocuous' (harmless) directly contrasts with the popular but mistaken belief that bats are aggressive and rabid.,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch5-q16,verbal-reasoning-comprehension-q11,Verbal Reasoning,pu-verbal-reasoning,5,sentence-completion,Sentence Completion,topic,"Unlike the images in the symbolist poetry which are often vague and ------, the images of surrealist poetry are startlingly, ------ and bold.",Extraneous: furtive,Trivial: inadvertent,Obscure: concrete,Spectacular: Pallid,Symmetrical-virulent,c,"'Obscure' fits vague symbolist images, contrasting with 'concrete', which fits the startling, bold surrealist images.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch5-q17,verbal-reasoning-comprehension-q12,Verbal Reasoning,pu-verbal-reasoning,5,sentence-completion,Sentence Completion,topic,"A good trial lawyer will argue only what is central to an issue, eliminating ------ information or anything else which might ------ the client.",Seminal: amuse,Extraneous: jeopardize,Erratic: enhance,Prodigious: extol,Reprehensible: initiate,b,"'Extraneous' (irrelevant) fits information a good lawyer would eliminate, and 'jeopardize' fits protecting the client from risk.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch5-q19,verbal-reasoning-comprehension-q14,Verbal Reasoning,pu-verbal-reasoning,5,sentence-completion,Sentence Completion,topic,"Pollen grains and spores that are 200 million years old are now being extracted from shale and are ------ the theory that the break up of the continents occurred in stages infact, it seems that the break ups occurred almost ------",Refining: blatantly,Reshaping: simultaneously,Countermanding: imperceptibly,Forging: vicariously,Supporting: haphazardly,b,"'Reshaping' fits new evidence changing a theory, and 'simultaneously' fits the continents breaking up at nearly the same time.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch5-q21,verbal-reasoning-comprehension-q16,Verbal Reasoning,pu-verbal-reasoning,5,sentence-completion,Sentence Completion,topic,Execution by the lethal injection although horrifying is certainly more civilized than the ------ penalty of death by torture or dismemberment:,Pervasive,Viler,Humane,Prolific,None of these,b,'Viler' (more cruel/vile) fits contrasting lethal injection with the crueller historical penalty of torture or dismemberment.,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-ahs:past_paper;pu-csp:past_paper;pu-css:past_paper;pu-cse:past_paper;pu-gs:past_paper;pu-com:past_paper
pu-verbal-reasoning-ch5-q93,claude-gen-p1-q1,Verbal Reasoning,pu-verbal-reasoning,5,comprehension,Comprehension,topic,"Pakistan faces a persistent energy shortfall that affects households, factories, and hospitals alike. In recent years, however, solar power has emerged as an unlikely solution, spreading not through large state-led projects but through the initiative of ordinary citizens and small businesses. Falling prices for solar panels, driven mainly by manufacturing in China, have made rooftop installations affordable even for lower middle-class households, who install panels to escape frequent and costly grid outages. Unlike a centrally planned rollout, this growth has been fragmented and largely unregulated, creating challenges for utility companies that must still maintain the grid for those who cannot afford to leave it. Critics argue that this piecemeal approach benefits primarily those who can pay for the initial investment, while the poorest households, unable to afford panels, remain dependent on an increasingly strained public grid. Even so, few dispute that solar power has quietly become one of the country's fastest-growing energy sources, driven less by government policy than by ordinary people responding to necessity.

Q: The passage is primarily concerned with:",The technical process of manufacturing solar panels,How solar power has spread in Pakistan largely through individual initiative rather than government planning,The complete failure of Pakistan's electricity grid,A comparison between Pakistani and Chinese energy policy,,b,"The passage's central theme, stated in the opening and closing lines, is that solar power's growth was 'driven less by government policy than by ordinary people responding to necessity' — i.e. individual initiative, not central planning.",easy,,claude-generated,
pu-verbal-reasoning-ch5-q94,claude-gen-p1-q2,Verbal Reasoning,pu-verbal-reasoning,5,comprehension,Comprehension,topic,"Pakistan faces a persistent energy shortfall that affects households, factories, and hospitals alike. In recent years, however, solar power has emerged as an unlikely solution, spreading not through large state-led projects but through the initiative of ordinary citizens and small businesses. Falling prices for solar panels, driven mainly by manufacturing in China, have made rooftop installations affordable even for lower middle-class households, who install panels to escape frequent and costly grid outages. Unlike a centrally planned rollout, this growth has been fragmented and largely unregulated, creating challenges for utility companies that must still maintain the grid for those who cannot afford to leave it. Critics argue that this piecemeal approach benefits primarily those who can pay for the initial investment, while the poorest households, unable to afford panels, remain dependent on an increasingly strained public grid. Even so, few dispute that solar power has quietly become one of the country's fastest-growing energy sources, driven less by government policy than by ordinary people responding to necessity.

Q: It can be inferred from the passage that the poorest households:",Have benefited most from falling solar panel prices,Are largely unaffected by grid outages,Remain more dependent on the public grid than wealthier households,Have received the largest government subsidies for solar power,,c,"The passage states the poorest households, 'unable to afford panels, remain dependent on an increasingly strained public grid' — the opposite of wealthier households who can afford to install their own panels.",medium,,claude-generated,
pu-verbal-reasoning-ch5-q95,claude-gen-p1-q3,Verbal Reasoning,pu-verbal-reasoning,5,comprehension,Comprehension,topic,"Pakistan faces a persistent energy shortfall that affects households, factories, and hospitals alike. In recent years, however, solar power has emerged as an unlikely solution, spreading not through large state-led projects but through the initiative of ordinary citizens and small businesses. Falling prices for solar panels, driven mainly by manufacturing in China, have made rooftop installations affordable even for lower middle-class households, who install panels to escape frequent and costly grid outages. Unlike a centrally planned rollout, this growth has been fragmented and largely unregulated, creating challenges for utility companies that must still maintain the grid for those who cannot afford to leave it. Critics argue that this piecemeal approach benefits primarily those who can pay for the initial investment, while the poorest households, unable to afford panels, remain dependent on an increasingly strained public grid. Even so, few dispute that solar power has quietly become one of the country's fastest-growing energy sources, driven less by government policy than by ordinary people responding to necessity.

Q: As used in the passage, the word 'fragmented' most nearly means:","Broken into disconnected, uncoordinated parts",Extremely fast-growing,Illegal,Environmentally friendly,,a,"'Fragmented' is contrasted with 'a centrally planned rollout' in the same sentence, so it describes growth that happened in scattered, uncoordinated pieces rather than as a single organized effort.",medium,,claude-generated,
pu-verbal-reasoning-ch5-q96,claude-gen-p1-q4,Verbal Reasoning,pu-verbal-reasoning,5,comprehension,Comprehension,topic,"Pakistan faces a persistent energy shortfall that affects households, factories, and hospitals alike. In recent years, however, solar power has emerged as an unlikely solution, spreading not through large state-led projects but through the initiative of ordinary citizens and small businesses. Falling prices for solar panels, driven mainly by manufacturing in China, have made rooftop installations affordable even for lower middle-class households, who install panels to escape frequent and costly grid outages. Unlike a centrally planned rollout, this growth has been fragmented and largely unregulated, creating challenges for utility companies that must still maintain the grid for those who cannot afford to leave it. Critics argue that this piecemeal approach benefits primarily those who can pay for the initial investment, while the poorest households, unable to afford panels, remain dependent on an increasingly strained public grid. Even so, few dispute that solar power has quietly become one of the country's fastest-growing energy sources, driven less by government policy than by ordinary people responding to necessity.

Q: According to the passage, what has mainly driven falling solar panel prices?",Pakistani government subsidies,Manufacturing in China,Reduced demand for solar energy,New environmental regulations,,b,The passage directly states that falling prices were 'driven mainly by manufacturing in China'.,easy,,claude-generated,
pu-verbal-reasoning-ch5-q97,claude-gen-p2-q1,Verbal Reasoning,pu-verbal-reasoning,5,comprehension,Comprehension,topic,"When I was a boy, our small town had only one library, a single narrow room attached to the old municipal building, with a ceiling fan that groaned more than it cooled. The librarian, a stern woman named Miss Rasheeda, never smiled, yet she remembered the name of every child who borrowed a book and would set aside new arrivals for those she judged serious readers. I did not think of myself as one of them; I visited mostly to escape the afternoon heat. It was only years later, sorting through boxes after her retirement, that I found a small notebook in which she had recorded, in a careful hand, the books each of us had read and, beside certain names, brief notes such as 'ready for harder books now.' Beside my own name she had written nothing for two years, and then, quite suddenly, 'finally reading properly.' I have never been able to decide whether I became a reader because of that room, or whether she simply recognized, long before I did, that I already was one.

Q: The passage is best described as:",A formal history of a public library system,A personal recollection about a librarian's quiet influence on the narrator,An argument for building more libraries in small towns,A biography of Miss Rasheeda,,b,"The passage is written in the first person as a memory ('When I was a boy...') and centres on how the narrator came to see the librarian's quiet attention to his reading — a personal recollection, not a formal history, argument, or biography.",easy,,claude-generated,
pu-verbal-reasoning-ch5-q98,claude-gen-p2-q2,Verbal Reasoning,pu-verbal-reasoning,5,comprehension,Comprehension,topic,"When I was a boy, our small town had only one library, a single narrow room attached to the old municipal building, with a ceiling fan that groaned more than it cooled. The librarian, a stern woman named Miss Rasheeda, never smiled, yet she remembered the name of every child who borrowed a book and would set aside new arrivals for those she judged serious readers. I did not think of myself as one of them; I visited mostly to escape the afternoon heat. It was only years later, sorting through boxes after her retirement, that I found a small notebook in which she had recorded, in a careful hand, the books each of us had read and, beside certain names, brief notes such as 'ready for harder books now.' Beside my own name she had written nothing for two years, and then, quite suddenly, 'finally reading properly.' I have never been able to decide whether I became a reader because of that room, or whether she simply recognized, long before I did, that I already was one.

Q: The narrator's discovery of the notebook suggests that Miss Rasheeda:",Disliked most of the children who visited the library,Was indifferent to which books the children read,"Paid close, quiet attention to each child's reading progress",Kept the notebook to report to the children’s parents,,c,"The notebook recorded, 'in a careful hand,' the books each child read along with progress notes like 'ready for harder books now' — evidence of careful, ongoing attention she never openly showed.",medium,,claude-generated,
pu-verbal-reasoning-ch5-q99,claude-gen-p2-q3,Verbal Reasoning,pu-verbal-reasoning,5,comprehension,Comprehension,topic,"When I was a boy, our small town had only one library, a single narrow room attached to the old municipal building, with a ceiling fan that groaned more than it cooled. The librarian, a stern woman named Miss Rasheeda, never smiled, yet she remembered the name of every child who borrowed a book and would set aside new arrivals for those she judged serious readers. I did not think of myself as one of them; I visited mostly to escape the afternoon heat. It was only years later, sorting through boxes after her retirement, that I found a small notebook in which she had recorded, in a careful hand, the books each of us had read and, beside certain names, brief notes such as 'ready for harder books now.' Beside my own name she had written nothing for two years, and then, quite suddenly, 'finally reading properly.' I have never been able to decide whether I became a reader because of that room, or whether she simply recognized, long before I did, that I already was one.

Q: As used in the passage, 'stern' most nearly means:",Warm and affectionate,Serious and strict in manner,Forgetful,Talkative,,b,"'Stern' describes Miss Rasheeda, who 'never smiled' — consistent with a serious, strict manner, the opposite of warmth or talkativeness.",easy,,claude-generated,
pu-verbal-reasoning-ch5-q100,claude-gen-p2-q4,Verbal Reasoning,pu-verbal-reasoning,5,comprehension,Comprehension,topic,"When I was a boy, our small town had only one library, a single narrow room attached to the old municipal building, with a ceiling fan that groaned more than it cooled. The librarian, a stern woman named Miss Rasheeda, never smiled, yet she remembered the name of every child who borrowed a book and would set aside new arrivals for those she judged serious readers. I did not think of myself as one of them; I visited mostly to escape the afternoon heat. It was only years later, sorting through boxes after her retirement, that I found a small notebook in which she had recorded, in a careful hand, the books each of us had read and, beside certain names, brief notes such as 'ready for harder books now.' Beside my own name she had written nothing for two years, and then, quite suddenly, 'finally reading properly.' I have never been able to decide whether I became a reader because of that room, or whether she simply recognized, long before I did, that I already was one.

Q: The narrator's final statement ('I have never been able to decide...') mainly conveys:",Certainty that the library was solely responsible for his love of reading,Regret about not visiting the library more often,Reflective uncertainty about how much credit the librarian deserves for his becoming a reader,Criticism of Miss Rasheeda's teaching methods,,c,"The narrator says he 'never been able to decide' whether the room made him a reader or whether Miss Rasheeda simply recognized what he already was — an open, reflective uncertainty, not a firm claim, regret, or criticism.",medium,,claude-generated,
