external_id,source_id,subject,subject_slug,chapter_num,chapter_slug,chapter_title,node_kind,statement,option_a,option_b,option_c,option_d,option_e,correct_option,explanation,difficulty,flag_for_review,source,tests
pu-physics-ch6-q6,physics-physics-q6,Physics,pu-physics,6,physics,Physics,topic,A bag of chicken feed will feed 18 chickens for 54 days. How many days will it feed 12 chickens?,70,53,81,72,,c,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch6-q7,physics-physics-q7,Physics,pu-physics,6,physics,Physics,topic,The average age of a group of 16 persons is 28 years and 3 months. Two persons each 58 years old left the group. The average age of the remaining persons is:,42,40,26,24,,d,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch6-q8,physics-physics-q8,Physics,pu-physics,6,physics,Physics,topic,What is the smallest number which when added to 135 makes it a perfect square?,9,5,6,7,,a,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch6-q9,physics-physics-q9,Physics,pu-physics,6,physics,Physics,topic,"If 9 men need 15 days to complete a task, how many days would it take to complete this task if 3 additional men were employed?",12,10,11 1/4,6,,c,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch6-q10,physics-physics-q10,Physics,pu-physics,6,physics,Physics,topic,The average age of a class of 20 boys is 14.95 years. The average of the class is raised to 15 years by the coming of a new boy. How old is this boy?,14 years,18 years,15 years,16 years,,d,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch6-q11,physics-physics-q11,Physics,pu-physics,6,physics,Physics,topic,"The value of a fraction is 2/5, If the numerator is decreased by 2 and the denominator increased by 1, the resulting fraction is equivalent to 1/4, Find the numerator of the original fraction.",6,10,12,4,,a,,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch7-q1,physics-work-energy-q1,Physics,pu-physics,7,work-energy,Work & Energy,topic,A projectile is thrown at an angle of 30° with horizontal with a velocity of 980 m sec^-1. The time of flight to reach the highest point of its trajectory is:,50 sec,100 sec,150 sec,250 sec,,a,Time to reach highest point = v·sin θ / g = 980×sin30° / 9.8 = 980×0.5 / 9.8 = 490/9.8 = 50 s.,hard,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch7-q2,physics-work-energy-q2,Physics,pu-physics,7,work-energy,Work & Energy,topic,Work done along a closed path in a gravitational field is:,Maximum,Minimum,Zero,Unity,,c,"Gravitational force is conservative. Work done along any closed path in a conservative field is zero, as the net displacement is zero.",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch7-q3,physics-work-energy-q3,Physics,pu-physics,7,work-energy,Work & Energy,topic,Tick the conservative force:,Tension in a string,Air resistance,Elastic spring force,Frictional force,,c,"Elastic spring force is conservative — energy stored during compression/extension is fully recoverable. Tension, air resistance, and friction are non-conservative.",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch7-q4,physics-work-energy-q4,Physics,pu-physics,7,work-energy,Work & Energy,topic,A body of weight 1 N has a kinetic energy of 1 Joule when its speed is:,1.46 m sec^-1,2.44 m sec^-1,3.42 m sec^-1,4.43 m sec^-1,,d,Weight=1N → m=1/9.8 kg. KE=½mv² → v=√(2KE/m)=√(2×1/(1/9.8))=√(2×9.8)=√19.6≈4.43 m/s.,hard,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch7-q5,physics-work-energy-q5,Physics,pu-physics,7,work-energy,Work & Energy,topic,When two protons are brought closer potential energy of both of them:,Increases,Decreases,Remains same,None of these,,a,Two protons carry like charges. Bringing them closer increases the electrostatic potential energy (PE = kq₁q₂/r; r decreases → PE increases).,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch7-q6,physics-work-energy-q6,Physics,pu-physics,7,work-energy,Work & Energy,topic,The velocity given to a body to go out of the influence of Earth's gravity is known as:,Terminal velocity,Orbital velocity,Escape velocity,None of these,,c,Escape velocity is the minimum speed needed to escape a planet's gravitational field without further propulsion. For Earth it is ≈11.2 km/s.,hard,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch7-q7,physics-work-energy-q7,Physics,pu-physics,7,work-energy,Work & Energy,topic,One KWh is equal to:,3.6 * 10^2 J,3.6 KJ,3.6 * 10^1 KJ,3.6 MJ,,d,1 kWh = 1000 W × 3600 s = 3.6×10⁶ J = 3.6 MJ.,hard,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch7-q8,physics-work-energy-q8,Physics,pu-physics,7,work-energy,Work & Energy,topic,The consumption of energy by a 1000 watt heater in half an hour is:,5 Kwh,0.5 Kwh,2.5 Kwh,3.2 Kwh,,b,Energy = Power × Time = 1000 W × 0.5 h = 500 Wh = 0.5 kWh.,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch7-q9,physics-work-energy-q9,Physics,pu-physics,7,work-energy,Work & Energy,topic,Biomass includes:,Crop residue,Natural vegetation,Animal dung,All of these,,d,"Biomass energy sources include crop residue, natural vegetation, animal dung, and other organic materials that can be burned or converted to biogas.",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch7-q10,physics-work-energy-q10,Physics,pu-physics,7,work-energy,Work & Energy,topic,Root out the conventional source of energy:,Energy from biomass,Hydroelectric energy,Geothermal energy,None of these,,d,"Biomass, hydroelectric, and geothermal energy are all non-conventional (renewable) sources. Conventional sources are fossil fuels (coal, oil, gas). None of the options a/b/c are conventional.",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch7-q11,physics-work-energy-q11,Physics,pu-physics,7,work-energy,Work & Energy,topic,Ethanol (alcohol) is a type of:,Electric fuel,Bio fuel,Nuclear fuel,None of these,,b,"Ethanol (alcohol) is produced by fermentation of organic matter (sugarcane, corn, etc.) and is classified as a biofuel.",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch7-q12,physics-work-energy-q12,Physics,pu-physics,7,work-energy,Work & Energy,topic,Conventionally the angular velocity is directed at an angle of:,90° to the axis of rotation,30° to the axis of rotation,0° to the axis of rotation,None of the above,,c,"Angular velocity is a vector directed along the axis of rotation (at 0° to the axis), by the right-hand rule. It is perpendicular to the plane of rotation, not to the axis.",hard,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch7-q13,physics-work-energy-q13,Physics,pu-physics,7,work-energy,Work & Energy,topic,If a toy car moves with a uniform speed of 2 m/sec in a circle of 0.4 m radius. His angular velocity in rev/sec is:,10 pi,0.8,0.2 pi,None,,b,ω = v/r = 2/0.4 = 5 rad/s. In rev/s = 5/(2π) ≈ 0.796 ≈ 0.8 rev/s.,hard,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch7-q14,physics-work-energy-q14,Physics,pu-physics,7,work-energy,Work & Energy,topic,Thirty-six degrees is equal to:,pi/5,pi/8,pi/12,pi/6,,a,36° × (π/180°) = 36π/180 = π/5 radians.,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch7-q15,physics-work-energy-q15,Physics,pu-physics,7,work-energy,Work & Energy,topic,"The relation between tau, I and alpha is as follows:",tau = I^2 * alpha,alpha = tau * I,I = alpha * tau,tau = I * alpha,,d,Newton's second law for rotation: τ (torque) = I (moment of inertia) × α (angular acceleration). This is the rotational analogue of F=ma.,hard,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch7-q16,physics-work-energy-q16,Physics,pu-physics,7,work-energy,Work & Energy,topic,"If a gymnast sitting on a rotating stool with his arms outstretched, brings his arms towards the chest, then its angular velocity will:",Increase,Decrease,Remain constant,None of these,,a,"When arms are pulled in, moment of inertia I decreases. By conservation of angular momentum (L=Iω = constant), angular velocity ω increases.",hard,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch7-q17,physics-work-energy-q17,Physics,pu-physics,7,work-energy,Work & Energy,topic,The net force acting on a 100 kg man standing in an elevator accelerating downward with a = 9.8 m sec^-2 comes out to be:,980 N,580 N,1380 N,Zero,,d,"When elevator accelerates downward at a=g=9.8 m/s², the man is in free fall. Net force = m(g−a) = 100(9.8−9.8) = 0 N. He experiences weightlessness.",hard,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch7-q18,physics-work-energy-q18,Physics,pu-physics,7,work-energy,Work & Energy,topic,A ball tied at one end of the string is swung in a vertical circle of radius r under action of gravity. The net force towards centre at the top most point is:,T - W,T + W,W - T,None of these,,b,"At the topmost point, both tension T and weight W point downward (toward the centre). Net centripetal force = T + W.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch7-q19,physics-work-energy-q19,Physics,pu-physics,7,work-energy,Work & Energy,topic,"The number of ""Earth stations"" which transmit signals to satellites and receive signals from them are:",3,24,126,200,,a,"A minimum of 3 geostationary Earth stations are required to cover the entire globe (except polar regions), each separated by 120°.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch8-q1,physics-physical-optics-q1,Physics,pu-physics,8,physical-optics,PHYSICAL OPTICS,topic,"If the atmospheric pressure is doubled, the speed of sound:",Increases by 61 cm sec^-1,Decreases by 61 cm sec^-1,Remains constant,None of these,,c,"Speed of sound in a gas depends on temperature (v=√(γRT/M)), not on pressure. Doubling pressure at constant temperature doesn't change the speed.",hard,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch8-q2,physics-physical-optics-q2,Physics,pu-physics,8,physical-optics,PHYSICAL OPTICS,topic,"Two identical tuning forks vibrate at 256 c/sec. After loading one of them, 6 beats /sec are heard when forks are sounded together. The period of the loaded fork is:",2 * 10^-3 sec,3 * 10^-3 sec,4 * 10^-3 sec,0.006 sec,,c,Loading slows the fork: f_loaded = 256−6 = 250 Hz. Period T = 1/f = 1/250 = 0.004 s = 4×10⁻³ s.,hard,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch9-q1,physics-current-electricity-q1,Physics,pu-physics,9,current-electricity,CURRENT ELECTRICITY,topic,Michael Faraday is known by his work on:,Nuclear strong force,Gravitational force,Nuclear weak force,Electric force,None of these,d,"Michael Faraday is renowned for his work on electromagnetic induction and electrostatic/electric forces, including Faraday's laws of electrolysis and electromagnetic induction.",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch9-q2,physics-current-electricity-q2,Physics,pu-physics,9,current-electricity,CURRENT ELECTRICITY,topic,There are two charges of 1 uC and 5 uC placed at certain distance. The ratio of the forces acting on each other will be:,1:5,1:1,5:1,1:25,None of these,b,"By Newton's third law (and Coulomb's law), the forces that two charges exert on each other are equal in magnitude. Ratio = 1:1.",medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch9-q3,physics-current-electricity-q3,Physics,pu-physics,9,current-electricity,CURRENT ELECTRICITY,topic,Electric field strength is defined as:,Work done on unit charge,Force exerted on unit charge,Distance covered by unit charge,Power exerted by unit charge,None of these,b,Electric field strength E is defined as the force F exerted on a positive test charge q₀ per unit charge: E = F/q₀.,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch9-q4,physics-current-electricity-q4,Physics,pu-physics,9,current-electricity,CURRENT ELECTRICITY,topic,Electric intensity at a place due to a charged conductor is a:,Scalar quantity,Vector quantity,Semi-vector and semi-scalar,Dimensionless quantity,Both (A) and (D) are true,b,"Electric field intensity has both magnitude and direction (it points in the direction of force on a positive test charge), so it is a vector quantity.",hard,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch9-q5,physics-current-electricity-q5,Physics,pu-physics,9,current-electricity,CURRENT ELECTRICITY,topic,The intensity at a point due to a charge is inversely proportional to:,Amount of charge,Size of the charge,Distance between charge and the point,Square of the distance from the charge,None of these,d,Electric field intensity E = kQ/r². It is inversely proportional to the square of the distance from the charge.,medium,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch9-q6,physics-current-electricity-q6,Physics,pu-physics,9,current-electricity,CURRENT ELECTRICITY,topic,The SI unit of charge is:,Ampere,Watt,Coulomb,Volt,Joule,c,"The SI unit of electric charge is the coulomb (C), named after Charles-Augustin de Coulomb.",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch9-q7,physics-current-electricity-q7,Physics,pu-physics,9,current-electricity,CURRENT ELECTRICITY,topic,The electric field lines start from:,Positive charge,Negative charge,Either (A) or (B),Neutron,An atom,a,Electric field lines originate (start) from positive charges and terminate at negative charges.,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch9-q8,physics-current-electricity-q8,Physics,pu-physics,9,current-electricity,CURRENT ELECTRICITY,topic,Electric lines of force:,Intersect each other,Are always parallel,Are always anti-parallel,Never intersect,None of these,d,"Electric field lines never intersect each other. If they did, it would imply two different field directions at the same point, which is impossible.",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch9-q9,physics-current-electricity-q9,Physics,pu-physics,9,current-electricity,CURRENT ELECTRICITY,topic,"If a field force of 1N acts on a test charge of 1 uC, then the strength of electric field at that point is:",1 N/C,1 N/uC,10^7 N/C,10^6 N/C,Both (A) and (D),d,E = F/q = 1 N / (1×10⁻⁶ C) = 10⁶ N/C.,hard,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch9-q10,physics-current-electricity-q10,Physics,pu-physics,9,current-electricity,CURRENT ELECTRICITY,topic,Most practical applications of electricity involve:,Charges at rest,Charges in motion,Electrons at rest,Atoms in motion,Molecules in motion,b,"Most practical applications of electricity (motors, heaters, lights) involve charges in motion — that is, electric current.",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch9-q11,physics-current-electricity-q11,Physics,pu-physics,9,current-electricity,CURRENT ELECTRICITY,topic,The current that flows through the coil of a motor causes:,Its shaft to revolve,Its brushes to rotate,Motor to move,Its shaft to rotate,None of these,d,"The current flowing through the coil of a motor interacts with the magnetic field to produce a torque, causing the motor's shaft to rotate.",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch9-q12,physics-current-electricity-q12,Physics,pu-physics,9,current-electricity,CURRENT ELECTRICITY,topic,SI unit of current describes the flow of charge at the rate of:,One ampere per second,One coulomb per second,One electron per second,6.25 * 10^18 electrons per second,Both (B) and (D),e,1 ampere = 1 coulomb per second (definition) = 6.25×10¹⁸ electrons per second (since 1 C = 6.25×10¹⁸ elementary charges). Both b and d are correct.,hard,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch9-q13,physics-current-electricity-q13,Physics,pu-physics,9,current-electricity,CURRENT ELECTRICITY,topic,"In case of metallic conductors, the charge carriers are:",Protons,Electrons,Antiprotons,Positrons,Both (A) and (B),b,"In metallic conductors, free electrons are the charge carriers. They move through the metal lattice when a potential difference is applied.",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch9-q14,physics-current-electricity-q14,Physics,pu-physics,9,current-electricity,CURRENT ELECTRICITY,topic,The charge carriers in an electrolyte are:,Positive ions,Negative ions,Either (A) or (B),Both (A) and (B),Neither (A) nor (B),d,"In an electrolyte, both positive ions (cations) and negative ions (anions) act as charge carriers, moving in opposite directions.",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch9-q15,physics-current-electricity-q15,Physics,pu-physics,9,current-electricity,CURRENT ELECTRICITY,topic,"In gases, the charge carriers are:",Electrons,Positive ions,Negative ions,Both (A) and (C),Both (A) and (B),e,"In ionised gases (plasma), both electrons and positive ions are charge carriers. Electrons move toward the anode; positive ions move toward the cathode.",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch9-q16,physics-current-electricity-q16,Physics,pu-physics,9,current-electricity,CURRENT ELECTRICITY,topic,The conventional current is the name given to current due to flow of:,Positrons,Positive charges,Negative charges,Both (A) and (C),None of these,b,Conventional current is defined as the direction in which positive charges flow (from + to − terminal). This is opposite to the actual electron flow direction.,easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
pu-physics-ch10-q1,physics-electromagnetic-induction-q1,Physics,pu-physics,10,electromagnetic-induction,Electromagnetic Induction,topic,The strength of magnetic field around a straight conductor:,Is same every where around the conductor,Obeys inverse square law,Is directly proportional to the square of distance from the conductor,All are true,None of these,e,"The magnetic field around a straight conductor follows B = μ₀I/(2πr), inversely proportional to distance r (not r²). None of options a–d correctly describes this.",easy,,pu-dogar,pu-e:past_paper;pu-m:past_paper;pu-csp:past_paper
